AnimalID	Time	CP.Start	CP.End	BG.Start	BG.End	Date	Delivery
TJKV06M.46	90	0.089588558212972	0.089588558212972	23.7	23.7	2018/06/12	IP
TJKV06M.19	90	2.4837469124337	2.4837469124337	5.1	5.1	2018/06/12	IP
TJKV06M.30	90	2.36990910582605	2.36990910582605	16.4	16.4	2018/06/12	IP
TJKV06M.04	90	2.27314627671157	2.27314627671157	30.2	30.2	2018/06/12	IP
TJKV06M.05	90	0.113075093547366	0.113075093547366	18.6	18.6	2018/06/12	IP
TJKV06M.01	90	0	0.008333	20.3	20.3	2018/06/12	IP
TJKV06M.22	90	0.635942546670647	0.635942546670647	28.1	28.1	2018/06/12	IP
TJKV06M.23	90	2.27496501681717	2.27496501681717	24.8	24.8	2018/06/12	IP
TJKV06M.24	90	0	0.008333	12.5	12.5	2018/06/12	IP
TJKV06M.41	90	2.85518042704787	2.85518042704787	9.5	9.5	2018/06/12	IP
TJKV06M.42	90	2.3026236698239	2.3026236698239	16.4	16.4	2018/06/12	IP
TJKV06M.43	90	3.81733763625362	3.81733763625362	15.5	15.5	2018/06/12	IP
TJKV06M.45	90	3.41501449746826	3.41501449746826	8	8	2018/06/12	IP
TJKV06M.28	90	2.7211335004337	2.7211335004337	16.9	16.9	2018/06/12	IP
TJKV06M.29	90	1.91056270876179	1.91056270876179	9.7	9.7	2018/06/12	IP
TJKV06M.03	90	1.59204211746137	1.59204211746137	8	8	2018/06/12	IP
TJKV06M.34	90	2.78113481621085	2.78113481621085	9.5	9.5	2018/06/12	IP
TJKV06M.11	90	1.34439197026102	1.34439197026102	18.3	18.3	2018/06/12	IP
TJKV06M.13	90	0.498455535127355	0.498455535127355	17.6	17.6	2018/06/12	IP
TJKV06M.15	90	0.946528220530982	0.946528220530982	19.1	19.1	2018/06/12	IP
TJKV06M.20	90	2.91667750364697	2.91667750364697	16.6	16.6	2018/06/12	IP
TJKV06M.18	90	1.2612708509443	1.2612708509443	29.2	29.2	2018/06/12	IP
TJKV06M.02	90	2.20688288103395	2.20688288103395	19.3	19.3	2018/06/12	IP
TJKV06M.06	90	1.60476590344078	1.60476590344078	5.9	5.9	2018/06/12	IP
TJKV06M.07	90	1.1177802942443	1.1177802942443	11.8	11.8	2018/06/12	IP
TJKV06M.36	90	3.95757009937496	3.95757009937496	3.3	3.3	2018/06/12	IP
TJKV06M.37	90	0.434517448396051	0.434517448396051	4.3	4.3	2018/06/12	IP
TJKV06M.38	90	2.3717525415269	2.3717525415269	5.4	5.4	2018/06/12	IP
TJKV06M.26	90	0.814248337058916	0.814248337058916	5.9	5.9	2018/06/12	IP
TJKV06M.32	90	1.09472607488404	1.09472607488404	2.8	2.8	2018/06/12	IP
TJKV06M.35	90	1.88825065065526	1.88825065065526	6.1	6.1	2018/06/12	IP
TJKV06M.47	90	2.41154464205107	2.41154464205107	2.9	2.9	2018/06/12	IP
TJKV06M.48	90	4.73205647471997	4.73205647471997	3.3	3.3	2018/06/12	IP
TJKV06M.16	90	0.796891550895821	0.796891550895821	10.7	10.7	2018/06/12	IP
TJKV06M.12	90	4.13713969268899	4.13713969268899	6.8	6.8	2018/06/12	IP
TJKV06M.14	90	5.8487737965097	5.8487737965097	6.5	6.5	2018/06/12	IP
TJKV06M.10	90	13.83946	13.83946	4.6	4.6	2018/06/12	IP
TJKV06M.17	90	2.47133791616661	2.47133791616661	4.6	4.6	2018/06/12	IP
TJKV06M.08	90			9.1	9.1	2018/06/12	IP
TJKV06M.21	90	2.43931067788564	2.43931067788564	4.6	4.6	2018/06/12	IP
TJKV06M.40	120	1.68752621841683	1.68752621841683	8.3	8.3	2018/06/12	IP
TJKV06M.25	120	0.632912607988231	0.632912607988231	9.4	9.4	2018/06/12	IP
TJKV06M.27	120	0.43809271323026	0.43809271323026	11.7	11.7	2018/06/12	IP
TJKV06M.31	120	0.890891949446712	0.890891949446712	9.1	9.1	2018/06/12	IP
TJKV06M.33	120	2.03967662421978	2.03967662421978	12	12	2018/06/12	IP
TJKV06M.44	120	3.29162068874012	3.29162068874012	19.5	19.5	2018/06/12	IP
TJKV06M.46	120	0	0.008333	26.7	26.7	2018/06/12	IP
TJKV06M.19	120	2.60776996968735	2.60776996968735	5.1	5.1	2018/06/12	IP
TJKV06M.30	120	2.15552587443824	2.15552587443824	13.7	13.7	2018/06/12	IP
TJKV06M.04	120	3.25640919262331	3.25640919262331	24	24	2018/06/12	IP
TJKV06M.05	120	0.032129214218509	0.032129214218509	13.6	13.6	2018/06/12	IP
TJKV06M.01	120	0	0.008333	12.7	12.7	2018/06/12	IP
TJKV06M.22	120	0.19421376922695	0.19421376922695	24.5	24.5	2018/06/12	IP
TJKV06M.23	120	2.32817809956919	2.32817809956919	15.2	15.2	2018/06/12	IP
TJKV06M.24	120	0	0.008333	10.9	10.9	2018/06/12	IP
TJKV06M.41	120	3.08142043387829	3.08142043387829	8.6	8.6	2018/06/12	IP
TJKV06M.42	120	2.40776722276136	2.40776722276136	11	11	2018/06/12	IP
TJKV06M.43	120	4.30462787193497	4.30462787193497	11.2	11.2	2018/06/12	IP
TJKV06M.45	120	4.03312093771143	4.03312093771143	7.8	7.8	2018/06/12	IP
TJKV06M.28	120	2.98764630221198	2.98764630221198	10.5	10.5	2018/06/12	IP
TJKV06M.29	120	2.07155022236528	2.07155022236528	7.7	7.7	2018/06/12	IP
TJKV06M.03	120	1.76294438832748	1.76294438832748	6.8	6.8	2018/06/12	IP
TJKV06M.34	120	2.39773566729042	2.39773566729042	7.5	7.5	2018/06/12	IP
TJKV06M.11	120	1.38371914217469	1.38371914217469	9.9	9.9	2018/06/12	IP
TJKV06M.13	120	0.255572210602501	0.255572210602501	12.5	12.5	2018/06/12	IP
TJKV06M.15	120	0.851875398477884	0.851875398477884	13.6	13.6	2018/06/12	IP
TJKV06M.20	120	3.10431198206597	3.10431198206597	15.8	15.8	2018/06/12	IP
TJKV06M.18	120	1.15053566372962	1.15053566372962	23.3	23.3	2018/06/12	IP
TJKV06M.02	120	1.96579970828057	1.96579970828057	13.2	13.2	2018/06/12	IP
TJKV06M.06	120	1.91563082854363	1.91563082854363	7.5	7.5	2018/06/12	IP
TJKV06M.07	120	1.47056050670973	1.47056050670973	10.7	10.7	2018/06/12	IP
TJKV06M.36	120	2.05578346233036	2.05578346233036	3.8	3.8	2018/06/12	IP
TJKV06M.37	120	0.611316004576098	0.611316004576098	3.6	3.6	2018/06/12	IP
TJKV06M.38	120	2.41195558092517	2.41195558092517	6	6	2018/06/12	IP
TJKV06M.26	120	0.789577336791436	0.789577336791436	6	6	2018/06/12	IP
TJKV06M.32	120	0.227963879527025	0.227963879527025	2.8	2.8	2018/06/12	IP
TJKV06M.35	120	1.77319944221719	1.77319944221719	9.7	9.7	2018/06/12	IP
TJKV06M.47	120	2.41593722608072	2.41593722608072	4.9	4.9	2018/06/12	IP
TJKV06M.48	120	2.91022262446149	2.91022262446149	4.3	4.3	2018/06/12	IP
TJKV06M.16	120	0.710109855989052	0.710109855989052	6.2	6.2	2018/06/12	IP
TJKV06M.12	120	3.83358993474322	3.83358993474322	6.7	6.7	2018/06/12	IP
TJKV06M.14	120	5.31568627646773	5.31568627646773	8.9	8.9	2018/06/12	IP
TJKV06M.10	120	5.53623266982216	5.53623266982216	3.4	3.4	2018/06/12	IP
TJKV06M.17	120	2.6362304200355	2.6362304200355	6.8	6.8	2018/06/12	IP
TJKV06M.08	120			4.8	4.8	2018/06/12	IP
TJKV06M.21	120	1.76551746333623	1.76551746333623	6.1	6.1	2018/06/12	IP
TJKV06M.40	0	3.28836480406743	3.28836480406743	6.1	6.1	2018/07/05	ITT
TJKV06M.25	0	1.11945428527053	1.11945428527053	6.6	6.6	2018/07/05	ITT
TJKV06M.27	0	0.098453750637458	0.098453750637458	4.7	4.7	2018/07/05	ITT
TJKV06M.31	0	1.01714272436329	1.01714272436329	7.1	7.1	2018/07/05	ITT
TJKV06M.33	0	2.11638847740878	2.11638847740878	9.2	9.2	2018/07/05	ITT
TJKV06M.44	0	2.26353341146964	2.26353341146964	7.5	7.5	2018/07/05	ITT
TJKV06M.46	0	0.308275017688194	0.308275017688194	7.8	7.8	2018/07/05	ITT
TJKV06M.19	0	1.63653856647796	1.63653856647796	9.7	9.7	2018/07/05	ITT
TJKV06M.30	0	1.33457120230213	1.33457120230213	9.2	9.2	2018/07/05	ITT
TJKV06M.04	0	2.26969993322663	2.26969993322663	7.7	7.7	2018/07/05	ITT
TJKV06M.05	0	0.303186090385382	0.303186090385382	7.7	7.7	2018/07/05	ITT
TJKV06M.01	0	0.503434931733406	0.503434931733406	10.7	10.7	2018/07/05	ITT
TJKV06M.22	0	0	0.008333	7.8	7.8	2018/07/05	ITT
TJKV06M.23	0	1.80955039102723	1.80955039102723	8.9	8.9	2018/07/05	ITT
TJKV06M.24	0	0	0.008333	7.6	7.6	2018/07/05	ITT
TJKV06M.41	0	6.84712500251947	6.84712500251947	4.7	4.7	2018/07/05	ITT
TJKV06M.42	0	2.88997426984086	2.88997426984086	5.9	5.9	2018/07/05	ITT
TJKV06M.43	0	4.73438313648816	4.73438313648816	4.8	4.8	2018/07/05	ITT
TJKV06M.45	0	4.0218086070435	4.0218086070435	4.9	4.9	2018/07/05	ITT
TJKV06M.28	0	4.01692451902118	4.01692451902118	6.5	6.5	2018/07/05	ITT
TJKV06M.29	0	3.68542326144458	3.68542326144458	6.1	6.1	2018/07/05	ITT
TJKV06M.03	0	2.52407594615619	2.52407594615619	4.7	4.7	2018/07/05	ITT
TJKV06M.34	0	3.08866461037283	3.08866461037283	4.2	4.2	2018/07/05	ITT
TJKV06M.11	0	0.152156866137858	0.152156866137858	4.7	4.7	2018/07/05	ITT
TJKV06M.13	0	0	0.008333	8.3	8.3	2018/07/05	ITT
TJKV06M.15	0	0	0.008333	6.5	6.5	2018/07/05	ITT
TJKV06M.20	0	3.98558429461227	3.98558429461227	5.2	5.2	2018/07/05	ITT
TJKV06M.18	0	2.70706858800313	2.70706858800313	13	13	2018/07/05	ITT
TJKV06M.02	0	2.26353341146964	2.26353341146964	7.2	7.2	2018/07/05	ITT
TJKV06M.06	0	3.6203706049828	3.6203706049828	6.9	6.9	2018/07/05	ITT
TJKV06M.07	0	2.70706858800313	2.70706858800313	10.7	10.7	2018/07/05	ITT
TJKV06M.36	0	2.78381746613189	2.78381746613189	4.6	4.6	2018/07/05	ITT
TJKV06M.37	0	1.88048422550689	1.88048422550689	4.5	4.5	2018/07/05	ITT
TJKV06M.38	0	3.11697058043152	3.11697058043152	5.7	5.7	2018/07/05	ITT
TJKV06M.26	0	1.30433788592394	1.30433788592394	5.1	5.1	2018/07/05	ITT
TJKV06M.32	0	0.996627009757475	0.996627009757475	3.6	3.6	2018/07/05	ITT
TJKV06M.35	0	1.66069787942789	1.66069787942789	4.7	4.7	2018/07/05	ITT
TJKV06M.47	0	2.35578301380681	2.35578301380681	5.4	5.4	2018/07/05	ITT
TJKV06M.48	0	3.27893398284467	3.27893398284467	4.9	4.9	2018/07/05	ITT
TJKV06M.16	0	5.46063257414313	5.46063257414313	5.2	5.2	2018/07/05	ITT
TJKV06M.12	0	4.61344196075874	4.61344196075874	4.8	4.8	2018/07/05	ITT
TJKV06M.14	0	2.22148397207523	2.22148397207523	7.7	7.7	2018/07/05	ITT
TJKV06M.10	0	5.14566450975637	5.14566450975637	4.4	4.4	2018/07/05	ITT
TJKV06M.17	0	2.3146098341457	2.3146098341457	6.9	6.9	2018/07/05	ITT
TJKV06M.21	0	2.77546968673258	2.77546968673258	6.6	6.6	2018/07/05	ITT
TJKV06M.40	10			4.7	4.7	2018/07/05	ITT
TJKV06M.25	10			3.6	3.6	2018/07/05	ITT
TJKV06M.27	10			2.9	2.9	2018/07/05	ITT
TJKV06M.31	10			4.4	4.4	2018/07/05	ITT
TJKV06M.33	10			6	6	2018/07/05	ITT
TJKV06M.44	10			6.3	6.3	2018/07/05	ITT
TJKV06M.46	10			6.4	6.4	2018/07/05	ITT
TJKV06M.19	10			10	10	2018/07/05	ITT
TJKV06M.30	10			6.9	6.9	2018/07/05	ITT
TJKV06M.04	10			7.8	7.8	2018/07/05	ITT
TJKV06M.05	10			7.2	7.2	2018/07/05	ITT
TJKV06M.01	10			11	11	2018/07/05	ITT
TJKV06M.22	10			8.1	8.1	2018/07/05	ITT
TJKV06M.23	10			9.3	9.3	2018/07/05	ITT
TJKV06M.24	10			7.1	7.1	2018/07/05	ITT
TJKV06M.41	10			2.3	2.3	2018/07/05	ITT
TJKV06M.42	10			4.5	4.5	2018/07/05	ITT
TJKV06M.43	10			2.9	2.9	2018/07/05	ITT
TJKV06M.45	10			2.5	2.5	2018/07/05	ITT
TJKV06M.28	10			3.9	3.9	2018/07/05	ITT
TJKV06M.29	10			2.7	2.7	2018/07/05	ITT
TJKV06M.03	10			2.4	2.4	2018/07/05	ITT
TJKV06M.34	10			2.5	2.5	2018/07/05	ITT
TJKV06M.11	10			3.6	3.6	2018/07/05	ITT
TJKV06M.13	10			6.1	6.1	2018/07/05	ITT
TJKV06M.15	10			6.8	6.8	2018/07/05	ITT
TJKV06M.20	10			4.5	4.5	2018/07/05	ITT
TJKV06M.18	10			10.3	10.3	2018/07/05	ITT
TJKV06M.02	10			6.8	6.8	2018/07/05	ITT
TJKV06M.06	10			4.7	4.7	2018/07/05	ITT
TJKV06M.07	10			9.7	9.7	2018/07/05	ITT
TJKV06M.36	10			3.3	3.3	2018/07/05	ITT
TJKV06M.37	10			3.1	3.1	2018/07/05	ITT
TJKV06M.38	10			3.9	3.9	2018/07/05	ITT
TJKV06M.26	10			2.7	2.7	2018/07/05	ITT
TJKV06M.32	10			1.9	1.9	2018/07/05	ITT
TJKV06M.35	10			3.3	3.3	2018/07/05	ITT
TJKV06M.47	10			2.1	2.1	2018/07/05	ITT
TJKV06M.48	10			3.9	3.9	2018/07/05	ITT
TJKV06M.16	10			5.9	5.9	2018/07/05	ITT
TJKV06M.12	10			3.2	3.2	2018/07/05	ITT
TJKV06M.14	10			6	6	2018/07/05	ITT
TJKV06M.10	10			6.7	6.7	2018/07/05	ITT
TJKV06M.17	10			2.6	2.6	2018/07/05	ITT
TJKV06M.21	10			5.4	5.4	2018/07/05	ITT
TJKV06M.40	20			3.1	3.1	2018/07/05	ITT
TJKV06M.25	20			2.6	2.6	2018/07/05	ITT
TJKV06M.27	20			3.1	3.1	2018/07/05	ITT
TJKV06M.31	20			3.1	3.1	2018/07/05	ITT
TJKV06M.33	20			3.3	3.3	2018/07/05	ITT
TJKV06M.44	20			3.6	3.6	2018/07/05	ITT
TJKV06M.46	20			3.9	3.9	2018/07/05	ITT
TJKV06M.19	20			4.6	4.6	2018/07/05	ITT
TJKV06M.30	20			5.2	5.2	2018/07/05	ITT
TJKV06M.04	20			3.8	3.8	2018/07/05	ITT
TJKV06M.05	20			5	5	2018/07/05	ITT
TJKV06M.01	20			5.3	5.3	2018/07/05	ITT
TJKV06M.22	20			6.5	6.5	2018/07/05	ITT
TJKV06M.23	20			6.4	6.4	2018/07/05	ITT
TJKV06M.24	20			4.4	4.4	2018/07/05	ITT
TJKV06M.41	20			2.1	2.1	2018/07/05	ITT
TJKV06M.42	20			3.1	3.1	2018/07/05	ITT
TJKV06M.43	20			2.5	2.5	2018/07/05	ITT
TJKV06M.45	20			2.6	2.6	2018/07/05	ITT
TJKV06M.28	20			2.4	2.4	2018/07/05	ITT
TJKV06M.29	20			2.2	2.2	2018/07/05	ITT
TJKV06M.03	20			1.7	1.7	2018/07/05	ITT
TJKV06M.34	20			1.8	1.8	2018/07/05	ITT
TJKV06M.11	20			2.2	2.2	2018/07/05	ITT
TJKV06M.13	20			3.8	3.8	2018/07/05	ITT
TJKV06M.15	20			4.3	4.3	2018/07/05	ITT
TJKV06M.20	20			2.9	2.9	2018/07/05	ITT
TJKV06M.18	20			7.6	7.6	2018/07/05	ITT
TJKV06M.02	20			7.3	7.3	2018/07/05	ITT
TJKV06M.06	20			3.1	3.1	2018/07/05	ITT
TJKV06M.07	20			5.1	5.1	2018/07/05	ITT
TJKV06M.36	20			2.6	2.6	2018/07/05	ITT
TJKV06M.37	20			2.1	2.1	2018/07/05	ITT
TJKV06M.38	20			2.5	2.5	2018/07/05	ITT
TJKV06M.26	20			2	2	2018/07/05	ITT
TJKV06M.32	20			2	2	2018/07/05	ITT
TJKV06M.35	20			2.2	2.2	2018/07/05	ITT
TJKV06M.47	20			1.6	1.6	2018/07/05	ITT
TJKV06M.48	20			1.9	1.9	2018/07/05	ITT
TJKV06M.16	20			3.3	3.3	2018/07/05	ITT
TJKV06M.12	20			3.2	3.2	2018/07/05	ITT
TJKV06M.14	20			2.8	2.8	2018/07/05	ITT
TJKV06M.10	20			3.5	3.5	2018/07/05	ITT
TJKV06M.17	20			2.7	2.7	2018/07/05	ITT
TJKV06M.21	20			3.7	3.7	2018/07/05	ITT
TJKV06M.40	30	1.37768784314717	1.37768784314717	3.1	3.1	2018/07/05	ITT
TJKV06M.25	30	0	0.008333	2.2	2.2	2018/07/05	ITT
TJKV06M.27	30	0	0.008333	3	3	2018/07/05	ITT
TJKV06M.31	30	0.350211567328715	0.350211567328715	2.2	2.2	2018/07/05	ITT
TJKV06M.33	30	0.563165967365315	0.563165967365315	3.2	3.2	2018/07/05	ITT
TJKV06M.44	30	0.432609205783559	0.432609205783559	3.4	3.4	2018/07/05	ITT
TJKV06M.46	30	0	0.008333	4.4	4.4	2018/07/05	ITT
TJKV06M.19	30	0.563165967365315	0.563165967365315	5.3	5.3	2018/07/05	ITT
TJKV06M.30	30	1.08156823890746	1.08156823890746	6	6	2018/07/05	ITT
TJKV06M.04	30	1.40661954882091	1.40661954882091	4.5	4.5	2018/07/05	ITT
TJKV06M.05	30	0.359072577208742	0.359072577208742	4.8	4.8	2018/07/05	ITT
TJKV06M.01	30	0	0.008333	6.7	6.7	2018/07/05	ITT
TJKV06M.22	30	0	0.008333	6.9	6.9	2018/07/05	ITT
TJKV06M.23	30	1.44074128393653	1.44074128393653	7.3	7.3	2018/07/05	ITT
TJKV06M.24	30	0	0.008333	5.1	5.1	2018/07/05	ITT
TJKV06M.41	30	1.40942872836067	1.40942872836067	1.8	1.8	2018/07/05	ITT
TJKV06M.42	30	1.16979719844032	1.16979719844032	2.8	2.8	2018/07/05	ITT
TJKV06M.43	30	0.692031337847674	0.692031337847674	2.3	2.3	2018/07/05	ITT
TJKV06M.45	30	0	0.008333	2.7	2.7	2018/07/05	ITT
TJKV06M.28	30	0	0.008333	1.9	1.9	2018/07/05	ITT
TJKV06M.29	30	0.342460009513154	0.342460009513154	1.9	1.9	2018/07/05	ITT
TJKV06M.03	30	0.697058381401435	0.697058381401435	1.4	1.4	2018/07/05	ITT
TJKV06M.34	30	0.565913308307111	0.565913308307111	1.6	1.6	2018/07/05	ITT
TJKV06M.11	30	0	0.008333	2.2	2.2	2018/07/05	ITT
TJKV06M.13	30	0	0.008333	3.8	3.8	2018/07/05	ITT
TJKV06M.15	30	0	0.008333	3.2	3.2	2018/07/05	ITT
TJKV06M.20	30	0.918899811087564	0.918899811087564	3.5	3.5	2018/07/05	ITT
TJKV06M.18	30	1.82575705996715	1.82575705996715	6	6	2018/07/05	ITT
TJKV06M.02	30	0.432609205783559	0.432609205783559	3.5	3.5	2018/07/05	ITT
TJKV06M.06	30	1.77001483767328	1.77001483767328	3.7	3.7	2018/07/05	ITT
TJKV06M.07	30	1.82575705996715	1.82575705996715	5.3	5.3	2018/07/05	ITT
TJKV06M.36	30	0.614062024388193	0.614062024388193	1.8	1.8	2018/07/05	ITT
TJKV06M.37	30	0.590285937079156	0.590285937079156	1.6	1.6	2018/07/05	ITT
TJKV06M.38	30	1.42200397191645	1.42200397191645	2.4	2.4	2018/07/05	ITT
TJKV06M.26	30	0	0.008333	1.8	1.8	2018/07/05	ITT
TJKV06M.32	30	0	0.008333	1.4	1.4	2018/07/05	ITT
TJKV06M.35	30	0	0.008333	1.9	1.9	2018/07/05	ITT
TJKV06M.47	30	0.454869214960487	0.454869214960487	1.7	1.7	2018/07/05	ITT
TJKV06M.48	30	0.764987813125792	0.764987813125792	2.5	2.5	2018/07/05	ITT
TJKV06M.16	30	1.65232631110702	1.65232631110702	3.8	3.8	2018/07/05	ITT
TJKV06M.12	30	1.13398292878538	1.13398292878538	3.3	3.3	2018/07/05	ITT
TJKV06M.14	30	0.698848436483738	0.698848436483738	4.1	4.1	2018/07/05	ITT
TJKV06M.10	30	1.41025490436426	1.41025490436426	4.6	4.6	2018/07/05	ITT
TJKV06M.17	30	0.615924458751179	0.615924458751179	3.1	3.1	2018/07/05	ITT
TJKV06M.21	30	0.342821036878544	0.342821036878544	4.1	4.1	2018/07/05	ITT
TJKV06M.40	60	0.445412029443126	0.445412029443126	3.6	3.6	2018/07/05	ITT
TJKV06M.25	60	0	0.008333	1.3	1.3	2018/07/05	ITT
TJKV06M.27	60	0.864030749768901	0.864030749768901	2.7	2.7	2018/07/05	ITT
TJKV06M.31	60	0	0.008333	1.6	1.6	2018/07/05	ITT
TJKV06M.33	60	0.523802973347986	0.523802973347986	3.5	3.5	2018/07/05	ITT
TJKV06M.44	60	0.662513618359014	0.662513618359014	4.2	4.2	2018/07/05	ITT
TJKV06M.46	60	0	0.008333	4.1	4.1	2018/07/05	ITT
TJKV06M.19	60	0.535228259558806	0.535228259558806	6.1	6.1	2018/07/05	ITT
TJKV06M.30	60	0.656734100354429	0.656734100354429	6.7	6.7	2018/07/05	ITT
TJKV06M.04	60	1.39750662060747	1.39750662060747	5.6	5.6	2018/07/05	ITT
TJKV06M.05	60	0	0.008333	4.3	4.3	2018/07/05	ITT
TJKV06M.01	60	0.716056896898602	0.716056896898602	6.8	6.8	2018/07/05	ITT
TJKV06M.22	60	0	0.008333	7.5	7.5	2018/07/05	ITT
TJKV06M.23	60	2.14337371049198	2.14337371049198	10.3	10.3	2018/07/05	ITT
TJKV06M.24	60	0	0.008333	6.6	6.6	2018/07/05	ITT
TJKV06M.41	60	0.439038960888919	0.439038960888919	1.8	1.8	2018/07/05	ITT
TJKV06M.42	60	0	0.008333	3.2	3.2	2018/07/05	ITT
TJKV06M.43	60	0	0.008333	3.1	3.1	2018/07/05	ITT
TJKV06M.45	60	0	0.008333	4.3	4.3	2018/07/05	ITT
TJKV06M.28	60	0	0.008333	2.3	2.3	2018/07/05	ITT
TJKV06M.29	60	0	0.008333	1.7	1.7	2018/07/05	ITT
TJKV06M.03	60			0	1.1	2018/07/05	ITT
TJKV06M.34	60	0	0.008333	1.6	1.6	2018/07/05	ITT
TJKV06M.11	60	0	0.008333	2.2	2.2	2018/07/05	ITT
TJKV06M.13	60	0	0.008333	5	5	2018/07/05	ITT
TJKV06M.15	60	0	0.008333	4.1	4.1	2018/07/05	ITT
TJKV06M.20	60	1.18297985791714	1.18297985791714	3.5	3.5	2018/07/05	ITT
TJKV06M.18	60	1.79597720167019	1.79597720167019	6.2	6.2	2018/07/05	ITT
TJKV06M.02	60	0.662513618359014	0.662513618359014	3.2	3.2	2018/07/05	ITT
TJKV06M.06	60	1.25613188100359	1.25613188100359	3.6	3.6	2018/07/05	ITT
TJKV06M.07	60	1.79597720167019	1.79597720167019	5.6	5.6	2018/07/05	ITT
TJKV06M.36	60	0.543700881894039	0.543700881894039	1.9	1.9	2018/07/05	ITT
TJKV06M.37	60	0.687165398850683	0.687165398850683	2	2	2018/07/05	ITT
TJKV06M.38	60	0.45799513655835	0.45799513655835	3.1	3.1	2018/07/05	ITT
TJKV06M.26	60	0	0.008333	1.6	1.6	2018/07/05	ITT
TJKV06M.32	60	0	0.008333	1.2	1.2	2018/07/05	ITT
TJKV06M.35	60	0.62540035611444	0.62540035611444	2.1	2.1	2018/07/05	ITT
TJKV06M.47	60	0.131852653607462	0.131852653607462	1.7	1.7	2018/07/05	ITT
TJKV06M.48	60	0.131852653607462	0.131852653607462	2.8	2.8	2018/07/05	ITT
TJKV06M.16	60	1.26961062354649	1.26961062354649	4.7	4.7	2018/07/05	ITT
TJKV06M.12	60	0.312165272725913	0.312165272725913	4.4	4.4	2018/07/05	ITT
TJKV06M.14	60	0.190336316954425	0.190336316954425	3.7	3.7	2018/07/05	ITT
TJKV06M.10	60	1.21696728897262	1.21696728897262	4.2	4.2	2018/07/05	ITT
TJKV06M.17	60	0	0.008333	3.7	3.7	2018/07/05	ITT
TJKV06M.21	60	0	0.008333	3.6	3.6	2018/07/05	ITT
TJKV06M.40	90			5.5	5.5	2018/07/05	ITT
TJKV06M.25	90			1.8	1.8	2018/07/05	ITT
TJKV06M.27	90			4.7	4.7	2018/07/05	ITT
TJKV06M.31	90			2.9	2.9	2018/07/05	ITT
TJKV06M.33	90			4.7	4.7	2018/07/05	ITT
TJKV06M.44	90			4.1	4.1	2018/07/05	ITT
TJKV06M.46	90			4.7	4.7	2018/07/05	ITT
TJKV06M.19	90			5.9	5.9	2018/07/05	ITT
TJKV06M.30	90			7	7	2018/07/05	ITT
TJKV06M.04	90			5.8	5.8	2018/07/05	ITT
TJKV06M.05	90			4.5	4.5	2018/07/05	ITT
TJKV06M.01	90			7.1	7.1	2018/07/05	ITT
TJKV06M.22	90			7.9	7.9	2018/07/05	ITT
TJKV06M.23	90			9.1	9.1	2018/07/05	ITT
TJKV06M.24	90			6.3	6.3	2018/07/05	ITT
TJKV06M.41	90			3.2	3.2	2018/07/05	ITT
TJKV06M.42	90			3.4	3.4	2018/07/05	ITT
TJKV06M.43	90			4.2	4.2	2018/07/05	ITT
TJKV06M.45	90			3.4	3.4	2018/07/05	ITT
TJKV06M.28	90			3	3	2018/07/05	ITT
TJKV06M.29	90			3.2	3.2	2018/07/05	ITT
TJKV06M.03	90					2018/07/05	ITT
TJKV06M.34	90			3.2	3.2	2018/07/05	ITT
TJKV06M.11	90			2.4	2.4	2018/07/05	ITT
TJKV06M.13	90			5.6	5.6	2018/07/05	ITT
TJKV06M.15	90			3.7	3.7	2018/07/05	ITT
TJKV06M.20	90			3.4	3.4	2018/07/05	ITT
TJKV06M.18	90			5.8	5.8	2018/07/05	ITT
TJKV06M.02	90			2.3	2.3	2018/07/05	ITT
TJKV06M.06	90			4.3	4.3	2018/07/05	ITT
TJKV06M.07	90			5.3	5.3	2018/07/05	ITT
TJKV06M.36	90			3.8	3.8	2018/07/05	ITT
TJKV06M.37	90			3.2	3.2	2018/07/05	ITT
TJKV06M.38	90			4.4	4.4	2018/07/05	ITT
TJKV06M.26	90			2.3	2.3	2018/07/05	ITT
TJKV06M.32	90			2.4	2.4	2018/07/05	ITT
TJKV06M.35	90			2.8	2.8	2018/07/05	ITT
TJKV06M.47	90			3.4	3.4	2018/07/05	ITT
TJKV06M.48	90			4.1	4.1	2018/07/05	ITT
TJKV06M.16	90			5.2	5.2	2018/07/05	ITT
TJKV06M.12	90			3.8	3.8	2018/07/05	ITT
TJKV06M.14	90			3.3	3.3	2018/07/05	ITT
TJKV06M.10	90			5.2	5.2	2018/07/05	ITT
TJKV06M.17	90			4	4	2018/07/05	ITT
TJKV06M.21	90			4.3	4.3	2018/07/05	ITT
TJKV06M.40	120			4.6	4.6	2018/07/05	ITT
TJKV06M.25	120			3.7	3.7	2018/07/05	ITT
TJKV06M.27	120			4.3	4.3	2018/07/05	ITT
TJKV06M.31	120			4.2	4.2	2018/07/05	ITT
TJKV06M.33	120			5.9	5.9	2018/07/05	ITT
TJKV06M.44	120			5.2	5.2	2018/07/05	ITT
TJKV06M.46	120			5.3	5.3	2018/07/05	ITT
TJKV06M.19	120			5.1	5.1	2018/07/05	ITT
TJKV06M.30	120			6.4	6.4	2018/07/05	ITT
TJKV06M.04	120			5.6	5.6	2018/07/05	ITT
TJKV06M.05	120			5.2	5.2	2018/07/05	ITT
TJKV06M.01	120			6.4	6.4	2018/07/05	ITT
